frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
16.0862,37.3502,72.3282,15.3007,10.3452,7.81943,6.31263,5.32236,4.62927,4.12271,3.74121,3.448,3.21979,3.0415,2.90277,2.79633,2.66217,2.65009,3.37402,-0.617463,1.0,0.0,-0.9681993290906887,108.51601410052056,
16.0888,37.3932,71.982,15.2784,10.3381,7.81773,6.31276,5.32358,4.63095,4.12469,3.74329,3.45007,3.22217,3.04382,2.90515,2.79871,2.66473,2.65302,3.37878,-1.13825,1.0,0.0,-0.9682741726654435,108.25585526430196,
16.0929,37.4577,71.4702,15.2438,10.3271,7.81411,6.31243,5.32492,4.63321,4.12726,3.74615,3.45313,3.22516,3.047,2.90826,2.802,2.66815,2.65704,3.38538,-1.43232,1.0,0.0,-0.9683855912534638,107.87229426621398,
16.1002,37.561,70.6726,15.1877,10.3074,7.8072,6.31077,5.32565,4.63525,4.13013,3.74951,3.45685,3.22906,3.05109,2.9126,2.8064,2.67285,2.66272,3.39478,-1.94737,1.0,0.0,-0.9685613140722915,107.27776625869893,
16.1096,37.6913,69.69,15.1171,10.2825,7.79761,6.30785,5.3262,4.63751,4.13339,3.75336,3.46112,3.2337,3.05591,2.9176,2.81165,2.67853,2.66956,3.40637,-2.27832,1.0,0.0,-0.9687804866695627,106.5483925329618,
16.1213,37.8523,68.5039,15.0318,10.2515,7.7859,6.30423,5.32635,4.63992,4.13721,3.75793,3.46619,3.23914,3.06165,2.92365,2.81787,2.6853,2.67773,3.42035,-2.79739,1.0,0.0,-0.9690487938726025,105.6715933083878,
16.1365,38.0526,67.0887,14.9261,10.2122,7.76974,6.29831,5.32571,4.642,4.1409,3.76263,3.47162,3.24512,3.06799,2.9303,2.82489,2.69287,2.68707,3.43658,-3.12151,1.0,0.0,-0.9693751275111767,104.63376005155983,
16.1547,38.2935,65.4531,14.8036,10.1658,7.75083,6.29123,5.32443,4.64417,4.14493,3.76807,3.47778,3.25189,3.07532,2.93793,2.83295,2.70172,2.69806,3.45563,-3.61952,1.0,0.0,-0.9697599539256879,103.4432214965428,
16.1762,38.5753,63.6282,14.6649,10.1127,7.72812,6.28219,5.32239,4.646,4.14914,3.77368,3.48456,3.25928,3.08325,2.94641,2.8418,2.71149,2.71027,3.47711,-3.95793,1.0,0.0,-0.9701994545816685,102.12750105089452,
16.1998,38.8911,61.6906,14.5176,10.0562,7.70451,6.27319,5.32071,4.64841,4.15402,3.78021,3.49207,3.26758,3.09222,2.95599,2.85181,2.72247,2.72394,3.50134,-4.45799,1.0,0.0,-0.9706777841977924,100.7459499047813,
16.2267,39.2522,59.6048,14.3565,9.99354,7.67792,6.26266,5.31836,4.65073,4.15915,3.78705,3.50018,3.27667,3.10205,2.96631,2.86273,2.73456,2.73907,3.52802,-4.78373,1.0,0.0,-0.9712067834591548,99.27879223157602,
16.2562,39.6534,57.4417,14.1884,9.92795,7.64987,6.2518,5.31631,4.65353,4.16489,3.79474,3.50928,3.28668,3.11279,2.97772,2.87476,2.74774,2.75568,3.55743,-5.28934,1.0,0.0,-0.9717712694968079,97.78232777027577,
16.2888,40.1049,55.1861,14.0104,9.85755,7.62005,6.23996,5.3139,4.65646,4.17102,3.80304,3.51892,3.29749,3.12439,2.99005,2.88776,2.76208,2.77374,3.58966,-5.62179,1.0,0.0,-0.9723776097214148,96.25279834219859,
16.3241,40.6029,52.9013,13.8276,9.78502,7.58889,6.22803,5.31177,4.66,4.17801,3.81219,3.52966,3.30927,3.13708,3.00348,2.90198,2.77777,2.7934,3.62482,-6.12027,1.0,0.0,-0.973010952182938,94.74136101850532,
16.363,41.1594,50.5694,13.6375,9.70861,7.55604,6.21524,5.30963,4.66376,4.18539,3.82196,3.54102,3.32196,3.15076,3.01801,2.91724,2.79462,2.81464,3.66302,-6.46957,1.0,0.0,-0.9736777567564145,93.24382379569178,
16.4049,41.7738,48.2465,13.4436,9.63023,7.52246,6.20255,5.30768,4.668,4.19354,3.83258,3.55341,3.33563,3.16541,3.03363,2.93365,2.81281,2.83759,3.70435,-6.98314,1.0,0.0,-0.9743632512107835,91.8076836419397,
16.4504,42.4594,45.9258,13.2447,9.54941,7.4875,6.18918,5.30582,4.67264,4.20227,3.84399,3.56671,3.35022,3.18121,3.05035,2.95135,2.83234,2.86224,3.74902,-7.34636,1.0,0.0,-0.9750697669044839,90.43919415895814,
16.4995,43.2169,43.6525,13.0446,9.46687,7.45206,6.1759,5.3042,4.67804,4.21182,3.85632,3.58093,3.36597,3.19818,3.06836,2.97021,2.85321,2.88873,3.79736,-7.86888,1.0,0.0,-0.9757835472969312,89.17801515721014,
16.5525,44.0635,41.4226,12.8415,9.38279,7.41582,6.16241,5.30313,4.68387,4.2222,3.86957,3.59631,3.38287,3.21631,3.08759,2.99054,2.87567,2.91711,3.84943,-8.24672,1.0,0.0,-0.9765048405535909,88.03591977068253,
16.6091,45.0009,39.2756,12.6401,9.29866,7.37998,6.14966,5.30276,4.69086,4.23364,3.88409,3.61292,3.40106,3.23584,3.10828,3.01239,2.89984,2.94781,3.90552,-8.77884,1.0,0.0,-0.9772193552709834,87.04819185103675,
16.6705,46.0533,37.201,12.4364,9.21291,7.34303,6.13654,5.30258,4.69824,4.24582,3.89935,3.63049,3.42035,3.25647,3.13019,3.03546,2.92542,2.98035,3.96576,-9.17181,1.0,0.0,-0.9779287106430153,86.2278136840853,
16.736,47.2267,35.2286,12.2352,9.12763,7.30667,6.12411,5.30325,4.70657,4.25897,3.91589,3.64923,3.44098,3.27863,3.15363,3.06012,2.95264,3.01514,4.03046,-9.71358,1.0,0.0,-0.978620034950411,85.60504208092992,
16.8068,48.5539,33.348,12.0343,9.04167,7.26964,6.11169,5.30408,4.71552,4.27292,3.93323,3.66907,3.46265,3.30188,3.17828,3.08618,2.98157,3.05206,4.09973,-10.1239,1.0,0.0,-0.979294409371736,85.20039838769306,
16.882,50.0464,31.5839,11.8373,8.95701,7.23381,6.10022,5.30624,4.72568,4.28833,3.95209,3.69055,3.48602,3.32684,3.20471,3.11401,3.01239,3.09149,4.17401,-10.6653,1.0,0.0,-0.9799397729157711,85.04430223424815,
16.9633,51.7547,29.9159,11.6425,8.87268,7.19798,6.08908,5.30896,4.73663,4.30463,3.97205,3.71313,3.51062,3.35321,3.23273,3.14343,3.0451,3.13348,4.25385,-11.1403,1.0,0.0,-0.9805605386921721,85.16447441992852,
17.0497,53.7042,28.3629,11.4522,8.7895,7.1635,6.0791,5.31277,4.74893,4.32227,3.99341,3.73718,3.53687,3.38129,3.26233,3.17474,3.07977,3.17804,4.33917,-11.676,1.0,0.0,-0.9811464745371474,85.59831223917314,
17.1418,55.9529,26.9195,11.2677,8.70894,7.13006,6.07028,5.31787,4.76245,4.34131,4.0163,3.76282,3.5647,3.41095,3.29376,3.20789,3.11652,3.22534,4.43036,-12.1015,1.0,0.0,-0.981696607423668,86.3920131639925,
17.239,58.5671,25.5878,11.0901,8.63172,7.09894,6.06342,5.32474,4.77777,4.36212,4.04089,3.79022,3.59448,3.44263,3.32721,3.2431,3.15558,3.27576,4.52792,-12.6515,1.0,0.0,-0.9822071584311142,87.60441175748733,
17.3428,61.6681,24.3537,10.9181,8.55689,7.06973,6.05798,5.33313,4.79465,4.3847,4.06732,3.81958,3.62604,3.47626,3.36267,3.2804,3.19696,3.32928,4.63263,-13.2514,1.0,0.0,-0.9826809101569118,89.3300504631188,
17.4524,65.4008,23.2191,10.7541,8.48587,7.04272,6.05472,5.34344,4.81351,4.40906,4.09558,3.85083,3.65973,3.5119,3.40039,3.32001,3.24091,3.38611,4.74448,-13.8483,1.0,0.0,-0.9831144966619136,91.69577233512462,
